date,ndwi_mean,ndwi_median,ndti_mean,ndti_median,ndci_mean,ndci_median,month
2021-09-25 16:15:36.049,0.25795239210128784,0.5057034492492676,-0.12155971676111221,-0.11879049986600876,0.073870450258255,0.05982905998826027,9
2021-09-30 16:15:46.408,0.4840349853038788,0.6517857313156128,-0.23379850387573242,-0.2628571391105652,-0.021650411188602448,-0.013989182189106941,9
2021-10-10 16:15:49.255,0.5251063704490662,0.6866359710693359,-0.24743607640266418,-0.28947368264198303,-0.013642499223351479,-0.04964539036154747,10
2021-10-15 16:15:52.418,0.6444324254989624,0.8238341808319092,-0.33827149868011475,-0.35873016715049744,-0.049036458134651184,-0.05098039284348488,10
2021-10-20 16:15:48.549,0.33627742528915405,0.4938775599002838,-0.20094415545463562,-0.24210526049137115,0.004831089172512293,-0.0200803205370903,10
2021-11-09 16:15:32.334,0.19559983909130096,0.01935012824833393,-0.13696083426475525,-0.07281903177499771,0.06521059572696686,0.04325699806213379,11
2021-11-14 16:15:33.725,0.5180912613868713,0.7122302055358887,-0.26437270641326904,-0.3254437744617462,-0.02180781029164791,-0.041322313249111176,11
2021-11-24 16:15:32.481,0.22194966673851013,0.3866666555404663,-0.1203543096780777,-0.09015025198459625,0.0529225692152977,0.03211009129881859,11
2021-11-29 16:15:27.970,0.3238515257835388,0.7320261597633362,-0.20460985600948334,-0.25500667095184326,0.004666148219257593,-0.014354066923260689,11
2021-12-04 16:15:46.303,0.3954322636127472,0.6597937941551208,-0.2456284463405609,-0.3037447929382324,-0.017687935382127762,-0.022441992536187172,12
2021-12-19 16:15:41.306,0.34266045689582825,0.4736842215061188,-0.2127881944179535,-0.2226487547159195,0.004782955627888441,-0.00800000037997961,12
2021-12-24 16:15:48.350,0.5205366611480713,0.8888888955116272,-0.30705028772354126,-0.4033898413181305,-0.06317023932933807,-0.0793650820851326,12
2021-12-29 16:15:28.178,0.24470233917236328,-0.01747030019760132,-0.17338058352470398,-0.08244422823190689,0.02114146389067173,-0.006000000052154064,12
2022-01-03 16:15:34.106,0.05486984923481941,-0.08870214968919754,-0.07339876890182495,-0.03207964450120926,0.03667058050632477,0.012987012974917889,1
2022-01-08 16:15:28.466,0.20428529381752014,0.21615201234817505,-0.13689231872558594,-0.0920770913362503,0.007403175812214613,-0.016333937644958496,1
2022-01-13 16:15:47.951,0.4374806582927704,0.6559546589851379,-0.2692476511001587,-0.3333333432674408,-0.021615149453282356,-0.05319149047136307,1
2022-01-18 16:15:27.830,0.21501106023788452,-0.0625,-0.1507052779197693,-0.048668503761291504,-0.020054876804351807,-0.010228166356682777,1
2022-02-02 16:15:46.930,0.01285245269536972,0.07651006430387497,-0.038270410150289536,-0.050786517560482025,0.018253972753882408,-0.0038058990612626076,2
2022-02-12 16:15:46.580,0.008270802907645702,0.08036890625953674,-0.04015634208917618,-0.054664723575115204,0.018748419359326363,-0.004988661967217922,2
2022-02-22 16:15:34.667,-0.005795535631477833,0.08875255286693573,-0.032336607575416565,-0.050411153584718704,0.02448543906211853,-0.002156101865693927,2
2022-02-27 16:15:28.670,0.16393525898456573,-0.09924966096878052,-0.13735267519950867,-0.01908855140209198,0.024150706827640533,0.020672805607318878,2
2022-03-04 16:15:36.203,0.09463652223348618,-0.11230907589197159,-0.09817127883434296,-0.006570302415639162,0.036256395280361176,0.031103771179914474,3
2022-03-14 16:15:50.990,0.2843897044658661,0.5311827659606934,-0.1599363386631012,-0.21535180509090424,0.009882337413728237,-0.028248587623238564,3
2022-03-19 16:15:30.449,0.10875989496707916,-0.03341687470674515,-0.10060377418994904,-0.05770751088857651,0.04122975468635559,0.018915830180048943,3
2022-03-29 16:15:29.274,0.16676048934459686,-0.05018137767910957,-0.12401672452688217,-0.053401608020067215,0.007803838700056076,-0.00699300691485405,3
2022-04-03 16:15:34.103,-0.023445120081305504,-0.1007610335946083,-0.05601830407977104,-0.02449888549745083,0.050814442336559296,0.044131454080343246,4
2022-04-08 16:15:28.666,-0.27518996596336365,-0.28192031383514404,0.01208599004894495,0.020177561789751053,0.0905093401670456,0.07734057307243347,4
2022-05-08 16:15:43.744,0.14518676698207855,0.2531791925430298,-0.12974461913108826,-0.15833333134651184,0.0267520472407341,0.0021321962121874094,5
2022-05-13 16:15:50.745,0.3622840940952301,0.4438502788543701,-0.24807287752628326,-0.27214515209198,-0.008271216414868832,-0.019929660484194756,5
2022-05-18 16:15:46.628,0.28002795577049255,0.3590308427810669,-0.1908016800880432,-0.21621622145175934,0.009536744095385075,-0.00826446246355772,5
2022-05-28 16:15:32.515,0.028385737910866737,0.1725490242242813,-0.06888149678707123,-0.09446254372596741,0.04591231420636177,0.015384615398943424,5
2022-06-07 16:15:48.436,0.45259523391723633,0.6589861512184143,-0.28666573762893677,-0.32540860772132874,-0.016424307599663734,-0.03999999910593033,6
2022-07-22 16:15:58.008,0.2776901125907898,0.3654743432998657,-0.19081391394138336,-0.1928934007883072,0.026488589122891426,0.002053388161584735,7
2022-07-27 16:15:37.441,0.06336895376443863,0.2269938588142395,-0.09301214665174484,-0.10975609719753265,0.0809909850358963,0.0637982189655304,7
2022-08-01 16:15:42.735,0.09684568643569946,0.23789019882678986,-0.09531650692224503,-0.09956853091716766,0.08062227070331573,0.06283549219369888,8
2022-09-30 16:15:39.719,0.12102736532688141,0.030195381492376328,-0.07760991156101227,-0.05724164471030235,0.054100725799798965,0.016129031777381897,9
2022-10-05 16:15:30.060,-0.11119523644447327,-0.20105355978012085,-0.03203609585762024,0.0033149172086268663,0.06809724867343903,0.05774823576211929,10
