date,ndwi_mean,ndwi_median,ndti_mean,ndti_median,ndci_mean,ndci_median,month
2024-05-02 16:15:35.287,-0.19406898319721222,-0.22104144096374512,0.021358460187911987,0.041636232286691666,0.09159227460622787,0.07977576553821564,5
2024-05-02 16:15:49.847,0.048417653888463974,-0.08986437320709229,-0.08280963450670242,-0.007561436854302883,0.05206535756587982,0.03498136252164841,5
2024-05-07 16:15:33.233,-0.1602228283882141,-0.21812158823013306,0.004261931404471397,0.03727506473660469,0.08786233514547348,0.07525987178087234,5
2024-05-07 16:15:47.787,0.054048653692007065,-0.03621169924736023,-0.08388345688581467,-0.0344124361872673,0.04759124293923378,0.02308402583003044,5
2024-05-22 16:15:31.815,-0.18230195343494415,-0.22305084764957428,0.015618921257555485,0.034220531582832336,0.08890655636787415,0.07766290009021759,5
2024-05-27 16:15:32.301,-0.21019615232944489,-0.23120705783367157,0.030663300305604935,0.04488517716526985,0.08692818135023117,0.0748043805360794,5
2024-05-27 16:15:46.847,-0.05880022794008255,-0.11946308612823486,-0.029371187090873718,0.004993190988898277,0.06403162330389023,0.038936372846364975,5
2024-07-21 16:15:48.531,0.025832371786236763,0.05723905563354492,-0.04817480593919754,-0.04627450928092003,0.11515688896179199,0.10368242114782333,7
2024-09-19 16:15:33.326,-0.161334827542305,-0.1770685613155365,-0.00906840618699789,0.00431832205504179,0.09904275089502335,0.0827067643404007,9
2024-09-29 16:15:49.137,0.12448248267173767,0.07834101468324661,-0.0567668192088604,-0.04918032884597778,0.1286596804857254,0.11646586656570435,9
2024-10-14 16:15:31.884,-0.20233474671840668,-0.2204142063856125,0.026508791372179985,0.031343284994363785,0.08942288905382156,0.0692090392112732,10
2024-10-14 16:15:46.435,-0.011135734617710114,-0.050906963646411896,-0.022470571100711823,-0.01886792480945587,0.08110328763723373,0.06220095604658127,10
2024-10-24 16:15:33.134,-0.257087379693985,-0.2558479607105255,0.042927030473947525,0.036363635212183,0.10479225963354111,0.07951482385396957,10
2024-10-24 16:15:47.693,-0.016066038981080055,-0.09152542054653168,-0.01573140174150467,0.0,0.10376445949077606,0.08695652335882187,10
2024-10-29 16:15:47.601,0.1336277574300766,0.2505176067352295,-0.04424513876438141,-0.03999999910593033,0.06339890509843826,0.04729190841317177,10
2024-11-13 16:15:28.109,-0.21917158365249634,-0.2287999987602234,-0.01269565150141716,0.0010319917928427458,0.11412928998470306,0.09693877398967743,11
2024-11-18 16:15:32.147,-0.24032814800739288,-0.26820603013038635,0.025234432891011238,0.030980629846453667,0.11108271032571793,0.09686609357595444,11
2024-11-23 16:15:33.317,-0.23577967286109924,-0.2754966914653778,0.04126564785838127,0.045628998428583145,0.09026508778333664,0.07024557143449783,11
2024-11-23 16:15:47.874,0.04062734916806221,-0.12472470849752426,-0.03881910443305969,-0.010810811072587967,0.02833419293165207,0.02380952425301075,11
2024-11-28 16:15:45.296,0.17689664661884308,-0.014052635058760643,-0.09034065902233124,-0.05882352963089943,0.07184750586748123,0.05934065952897072,11
2024-12-03 16:15:33.114,-0.246260866522789,-0.2805541753768921,0.03538759425282478,0.0458991713821888,0.10804560035467148,0.0810810774564743,12
2024-12-03 16:15:47.669,0.0007123971590772271,-0.15337423980236053,-0.04962572827935219,-0.005747126415371895,0.055881232023239136,0.04331590607762337,12
2024-12-13 16:15:33.709,-0.22966037690639496,-0.27368927001953125,0.027976855635643005,0.04280155524611473,0.1026950404047966,0.08460918813943863,12
2024-12-13 16:15:48.262,0.0433933287858963,-0.14265334606170654,-0.05900781601667404,-0.0018248175038024783,0.05604799464344978,0.04477611929178238,12
2024-12-18 16:15:45.726,0.09085582196712494,-0.10942629724740982,-0.07473582774400711,-0.008424468338489532,0.08000233769416809,0.06883250176906586,12
2024-12-23 16:15:48.465,0.055198948830366135,-0.12665405869483948,-0.07381761074066162,-0.008246289566159248,0.05242699012160301,0.03999999910593033,12
