date,ndwi_mean,ndwi_median,ndti_mean,ndti_median,ndci_mean,ndci_median,month
2024-08-15 16:15:35.928000+00:00,-0.18114079535007477,-0.33913731575012207,-0.13506467640399933,-0.14799447357654572,0.1797257512807846,0.15051546692848206,8
2024-08-15 16:15:50.489000+00:00,-0.07661064714193344,-0.16677317023277283,-0.13659237325191498,-0.14102564752101898,0.15654787421226501,0.09413580596446991,8
2024-08-18 16:25:29.681000+00:00,0.03111848048865795,0.06952965259552002,-0.012774521484971046,-0.00909090880304575,0.06611963361501694,0.045026179403066635,8
2024-08-18 16:25:41.362000+00:00,0.09005577117204666,0.09819324314594269,-0.030814532190561295,-0.027027027681469917,0.048366185277700424,0.04086599498987198,8
2024-08-20 16:15:31.044000+00:00,-0.3400977551937103,-0.4547085165977478,-0.10394930094480515,-0.09134045243263245,0.24014122784137726,0.22171945869922638,8
2024-08-20 16:15:45.573000+00:00,-0.09253831952810287,-0.10052909702062607,-0.11541058868169785,-0.10050251334905624,0.15498723089694977,0.08297872543334961,8
2024-08-23 16:25:25.189000+00:00,,,,,,,8
2024-08-23 16:25:37.057000+00:00,,,,,,,8
2024-08-25 16:15:33.220000+00:00,-0.24694915115833282,-0.41748228669166565,-0.13149817287921906,-0.11764705926179886,0.2160923033952713,0.19502811133861542,8
2024-08-25 16:15:47.774000+00:00,-0.02885321155190468,-0.21206581592559814,-0.16933561861515045,-0.16118936240673065,0.18757189810276031,0.1414012759923935,8
2024-08-28 16:25:29.699000+00:00,0.1129670962691307,0.11696359515190125,-0.0349578931927681,-0.031073445454239845,0.05197256803512573,0.04237918183207512,8
2024-08-30 16:15:31.320000+00:00,-0.36826545000076294,-0.4937138855457306,-0.11540432274341583,-0.11088709533214569,0.25364914536476135,0.24919982254505157,8
2024-08-30 16:15:45.860000+00:00,-0.14736998081207275,-0.2926124632358551,-0.1295796036720276,-0.11764705926179886,0.20878085494041443,0.14906641840934753,8
2024-09-02 16:25:27.497000+00:00,0.07860161364078522,0.17302052676677704,-0.10487427562475204,-0.09943182021379471,0.0656604990363121,0.030188679695129395,9
2024-09-02 16:25:39.173000+00:00,,,,,,,9
2024-09-04 16:15:35.121000+00:00,-0.2681240439414978,-0.41867420077323914,-0.1356762945652008,-0.14242878556251526,0.2100820690393448,0.20121951401233673,9
2024-09-04 16:15:48.080000+00:00,-0.15599074959754944,-0.2904989719390869,-0.12735852599143982,-0.12638036906719208,0.178938090801239,0.1338372677564621,9
2024-09-07 16:25:30.048000+00:00,0.1946190595626831,0.1927042007446289,-0.08322591334581375,-0.07878787815570831,0.028632428497076035,0.02668759785592556,9
2024-09-09 16:15:31.595000+00:00,-0.2963371276855469,-0.34964028000831604,-0.0845310315489769,-0.07383966445922852,0.16795824468135834,0.1450381726026535,9
2024-09-09 16:15:46.149000+00:00,-0.17271754145622253,-0.25031766295433044,-0.10630854219198227,-0.09535451978445053,0.1623028665781021,0.12593601644039154,9
2024-09-12 16:25:25.206000+00:00,,,,,,,9
2024-09-12 16:25:36.914000+00:00,,,,,,,9
2024-09-14 16:15:31.899000+00:00,,,,,,,9
2024-09-14 16:15:46.455000+00:00,0.30107197165489197,0.43213728070259094,-0.19773545861244202,-0.2122986763715744,0.04452851042151451,0.014035088010132313,9
