date,ndwi_mean,ndwi_median,ndti_mean,ndti_median,ndci_mean,ndci_median
2024-08-15 16:15:35.928000+00:00,-0.18114079535007477,-0.33913731575012207,-0.13506467640399933,-0.14799447357654572,0.1797257512807846,0.15051546692848206
2024-08-15 16:15:50.489000+00:00,-0.1288757212460041,-0.25295524299144745,-0.13582852482795715,-0.14451006054878235,0.1681368127465248,0.12232563644647598
2024-08-18 16:25:29.681000+00:00,-0.07554432066778342,-0.14546027779579163,-0.09481052371362846,-0.09937034330020349,0.13413108636935553,0.09655915076533954
2024-08-18 16:25:41.362000+00:00,0.014854534839590391,0.00031657516956329346,-0.06006047564248244,-0.05904786133517822,0.09034456436832745,0.06000932678580284
2024-08-20 16:15:31.044000+00:00,-0.07297450117766857,-0.0956618736187617,-0.049179451540112495,-0.04248612963904937,0.11820901557803154,0.10253721103072166
2024-08-20 16:15:45.573000+00:00,-0.11419343451658885,-0.1523481234908104,-0.08339147393902142,-0.07295666448771954,0.14783154800534248,0.11518805970748265
2024-08-23 16:25:25.189000+00:00,-0.2163180373609066,-0.27761880680918694,-0.1096799448132515,-0.09592148289084435,0.1975642293691635,0.152349092066288
2024-08-23 16:25:37.057000+00:00,-0.09253831952810287,-0.10052909702062607,-0.11541058868169785,-0.10050251334905624,0.15498723089694977,0.08297872543334961
2024-08-25 16:15:33.220000+00:00,-0.24694915115833282,-0.41748228669166565,-0.13149817287921906,-0.11764705926179886,0.2160923033952713,0.19502811133861542
2024-08-25 16:15:47.774000+00:00,-0.13790118135511875,-0.3147740513086319,-0.15041689574718475,-0.13941821083426476,0.2018321007490158,0.16821469366550446
2024-08-28 16:25:29.699000+00:00,-0.0542784221470356,-0.1708615024884542,-0.1119305615623792,-0.10330328904092312,0.15187892317771912,0.12626952305436134
2024-08-30 16:15:31.320000+00:00,-0.09471718842784564,-0.19627203543980917,-0.1065659448504448,-0.10104996773103873,0.16439787050088248,0.1443267601231734
2024-08-30 16:15:45.860000+00:00,-0.134222778181235,-0.2231209178765615,-0.09331393986940384,-0.08653586668272813,0.1714675227801005,0.1468818075954914
2024-09-02 16:25:27.497000+00:00,-0.14567793905735016,-0.20443527400493622,-0.11661940068006516,-0.10932199160257976,0.17603016644716263,0.14281830688317618
2024-09-02 16:25:39.173000+00:00,-0.03438418358564377,-0.05979596823453903,-0.11722693964838982,-0.10853943973779678,0.13722067698836327,0.08962754905223846
2024-09-04 16:15:35.121000+00:00,-0.09476121515035629,-0.12282683700323105,-0.12027528509497643,-0.12093030288815498,0.13787128403782845,0.11570409685373306
2024-09-04 16:15:48.080000+00:00,-0.21205739676952362,-0.354586586356163,-0.1315174102783203,-0.13440457731485367,0.1945100799202919,0.16752839088439941
2024-09-07 16:25:30.048000+00:00,-0.07649857799212138,-0.1721563239892324,-0.11542024463415146,-0.11586567759513855,0.1392175294458866,0.12058145987490813
2024-09-09 16:15:31.595000+00:00,-0.08590293924013774,-0.14914501706759134,-0.09837182362874348,-0.0930026372273763,0.12517625465989113,0.10185434607168038
2024-09-09 16:15:46.149000+00:00,-0.0914785365263621,-0.13575124740600586,-0.09135516236225764,-0.08266068746646245,0.11963117991884549,0.0992205956329902
2024-09-12 16:25:25.206000+00:00,-0.2345273345708847,-0.29997897148132324,-0.09541978687047958,-0.08459709212183952,0.16513055562973022,0.13548709452152252
2024-09-12 16:25:36.914000+00:00,-0.17271754145622253,-0.25031766295433044,-0.10630854219198227,-0.09535451978445053,0.1623028665781021,0.12593601644039154
2024-09-14 16:15:31.899000+00:00,,,,,,
2024-09-14 16:15:46.455000+00:00,0.30107197165489197,0.43213728070259094,-0.19773545861244202,-0.2122986763715744,0.04452851042151451,0.014035088010132313
2024-09-17 16:25:24.622000+00:00,0.40287046134471893,0.539376899600029,-0.25607533752918243,-0.2818250134587288,0.06105453707277775,0.03333333367481828
2024-09-17 16:25:36.355000+00:00,0.44933387637138367,0.5607465406258901,-0.2731776336828868,-0.2960116018851598,0.0304317610959212,0.007660975369314353
2024-09-19 16:15:33.326000+00:00,0.2588471869627635,0.272939791282018,-0.24699363857507706,-0.2616390908757846,0.0904420018196106,0.07043321058154106
2024-09-19 16:15:47.888000+00:00,0.10709652677178383,0.0013578981161117554,-0.19995812823375067,-0.19630190978447595,0.12558960169553757,0.10050840054949124
2024-09-22 16:25:29.133000+00:00,0.06553955251971881,-0.06138069927692413,-0.16611038893461227,-0.15257138262192407,0.15988851835330328,0.13097873826821646
2024-09-24 16:15:30.937000+00:00,0.0795203981300195,-0.040924087166786194,-0.16536949574947357,-0.15770404289166132,0.1442297175526619,0.11511911948521932
2024-09-24 16:15:45.486000+00:00,0.05588394651810328,-0.013883354763189951,-0.1572542041540146,-0.15387732535600662,0.13512862970431647,0.09878998001416524
2024-09-27 16:25:27.676000+00:00,-0.0799765217428406,-0.13149026160438856,-0.1072663813829422,-0.1139393076300621,0.13832629223664603,0.09328921573857467
2024-09-29 16:15:34.580000+00:00,-0.10631439369171858,-0.15607647225260735,-0.1075403665502866,-0.10897207260131836,0.1654409517844518,0.11735755143066247
2024-09-29 16:15:49.137000+00:00,-0.1162318391725421,-0.21542756631970406,-0.11224691321452458,-0.11485619843006134,0.17834671338399252,0.1366431557883819
2024-10-02 16:25:29.287000+00:00,0.012283995747566223,-0.09944246212641399,-0.1743577445546786,-0.1706313192844391,0.16711060578624407,0.1416955590248108
2024-10-04 16:15:33.374000+00:00,0.032052954037984215,-0.08739147583643596,-0.17512370397647223,-0.1751601422826449,0.1505614953736464,0.12951736648877463
2024-10-04 16:15:47.935000+00:00,0.04369398206472397,-0.06335983177026112,-0.17494339495897293,-0.1760102982322375,0.14303484931588173,0.11941278725862503
2024-10-07 16:25:27.391000+00:00,-0.03621179610490799,-0.1420166790485382,-0.12507018446922302,-0.12795663128296533,0.1355567735930284,0.11197998064259689
2024-10-09 16:15:29.112000+00:00,0.06975845620036125,-0.009265616536140442,-0.1275649629533291,-0.1303030028939247,0.0986954215914011,0.07274828758090734
2024-10-09 16:15:43.647000+00:00,0.15583854913711548,0.17443408071994781,-0.0925884023308754,-0.09654350578784943,0.025533396750688553,0.02408376894891262
2024-10-12 16:25:26.099000+00:00,0.19038407504558563,0.28336378931999207,-0.11047300696372986,-0.12044817954301834,0.08418476581573486,0.0560000017285347
2024-10-12 16:25:37.825000+00:00,0.27743061631917953,0.36928045749664307,-0.15292686969041824,-0.16175665333867073,0.09126894548535347,0.06431284919381142
2024-10-14 16:15:31.884000+00:00,0.06100734571615855,0.06995222965876262,-0.12642798324426016,-0.1288445070385933,0.13728967060645422,0.11795363078514735
2024-10-14 16:15:46.435000+00:00,-0.0626249760389328,-0.1512110928694407,-0.1243388404448827,-0.11962294826904933,0.1691871111591657,0.1478489637374878
2024-10-17 16:25:28.063000+00:00,-0.028805250922838848,-0.13427412509918213,-0.10120397806167603,-0.09605222195386887,0.1407207902520895,0.12471566698513925
2024-10-19 16:15:32.400000+00:00,-0.03825749456882477,-0.1223154366016388,-0.08800774191816647,-0.08333377229670684,0.13877970539033413,0.12208642166418333
2024-10-19 16:15:46.958000+00:00,-0.08637155095736186,-0.14461747805277506,-0.0660671591758728,-0.06101425923407078,0.14959798815349737,0.1414199680245171
2024-10-22 16:25:27.419000+00:00,-0.15453866124153137,-0.2033211886882782,-0.06788086394468944,-0.06255870995422204,0.16652361303567886,0.15328968316316605
2024-10-22 16:25:39.058000+00:00,0.09755176305770874,0.10169560710589091,-0.11127788946032524,-0.11017983158429463,0.11819158246119817,0.09951355432470639
2024-10-24 16:15:33.134000+00:00,0.08251028259595235,0.07240186134974162,-0.11312703043222427,-0.1110953198124965,0.12293341507514317,0.10624487573901813
2024-10-24 16:15:47.693000+00:00,-0.0583975613117218,-0.1644768019517263,-0.09511166562636693,-0.08587766376634438,0.1590056667725245,0.1456881823639075
2024-10-27 16:25:28.449000+00:00,-0.2656340152025223,-0.45782631635665894,-0.06065120920538902,-0.04495238047093153,0.19925261288881302,0.19052273780107498
2024-10-29 16:15:33.035000+00:00,-0.22623039782047272,-0.4040006995201111,-0.06556312181055546,-0.05156698822975159,0.18417850881814957,0.17066401988267899
2024-10-29 16:15:47.601000+00:00,-0.1665507424622774,-0.33026181906461716,-0.0748791042715311,-0.059867458418011665,0.1649412289261818,0.14362797513604164
2024-11-01 16:25:27.280000+00:00,0.031664419919252396,-0.05880823234717051,-0.1325212928156058,-0.12640338266889253,0.10913926673432191,0.08834457583725452
2024-11-03 16:15:29.775000+00:00,0.03522361194094022,-0.05798351267973582,-0.13534275814890862,-0.12854700535535812,0.10726600202421348,0.087649575745066
2024-11-03 16:15:44.320000+00:00,0.05987723916769028,-0.029086848100026447,-0.14535598581035933,-0.1364870419104894,0.10709614865481853,0.08674902655184269
2024-11-06 16:25:21.746000+00:00,0.020113450785477955,0.012545675039291382,-0.12767961248755455,-0.1275146802266439,0.16555804014205933,0.13598152995109558
2024-11-06 16:25:33.618000+00:00,0.19063481936852136,0.2556189199288686,-0.16073443492253622,-0.1709170639514923,0.141066774725914,0.10399014254411061
2024-11-08 16:15:29.455000+00:00,0.08928882082303365,0.2022895117600759,-0.12802397211392721,-0.14625819586217403,0.1430411438147227,0.10737576087315877
2024-11-08 16:15:43.998000+00:00,-0.12643101811408997,-0.141878475745519,-0.07299759238958359,-0.07888080179691315,0.1440365413824717,0.12273511290550232
2024-11-11 16:25:26.125000+00:00,-0.2638804316520691,-0.3210557500521342,0.000983624408642451,-0.0033225330213705697,0.13214564571777979,0.11948146919409434
2024-11-11 16:25:37.826000+00:00,0.07459104061126709,0.11366377274195354,0.05282121772567431,-0.01753745290140311,0.07213853547970454,0.06872487689057986
2024-11-13 16:15:28.109000+00:00,0.08616918325424194,0.11278087894121806,0.040993984788656235,-0.02408153439561526,0.07770778983831406,0.07212038959066074
2024-11-13 16:15:42.657000+00:00,0.15559569373726845,0.15334139515956244,-0.025233765443166096,-0.07902950545152028,0.08863141387701035,0.07115120068192482
2024-11-16 16:25:25.057000+00:00,0.15485154961546263,0.13983557869990668,-0.19750621914863586,-0.1931392177939415,0.06260558466116588,0.036038853228092194
2024-11-16 16:25:36.775000+00:00,0.5695495543380579,0.6128484730919203,-0.3073512812455495,-0.311153585712115,-0.04087403664986292,-0.06696534901857376
2024-11-18 16:15:32.147000+00:00,0.45013630390167236,0.48572004834810895,-0.27764753500620526,-0.28119698477288085,-0.007927730679512024,-0.022782792647679646
2024-11-18 16:15:46.698000+00:00,0.16306763887405396,0.055581748485565186,-0.18033761282761893,-0.16553297204275927,0.08195113390684128,0.07003243764241536
2024-11-21 16:25:26.996000+00:00,-0.0581834614276886,-0.14316308498382568,-0.07408766200145085,-0.055480421210328736,0.1385591651002566,0.11616627126932144
2024-11-21 16:25:38.695000+00:00,0.17151429255803427,0.15583090980847678,-0.08337859312693278,-0.07184866319100063,0.08409537623325984,0.05762538934747378
2024-11-23 16:15:33.317000+00:00,0.09246578812599182,0.08532806237538655,-0.06890989219148953,-0.05746561226745447,0.10574695219596227,0.08437993253270785
2024-11-23 16:15:47.874000+00:00,-0.04171603421370188,-0.17723908027013144,-0.078500813494126,-0.06177395520110925,0.13302020728588104,0.12398350114623706
2024-11-26 16:25:29.170000+00:00,0.16333710650602976,0.017303208510080974,-0.24789123609662056,-0.23307426211734614,-0.03644582132498423,-0.0513540655374527
2024-11-28 16:15:30.757000+00:00,0.173401469985644,0.03835271795590719,-0.2471027448773384,-0.23376191407442093,-0.03856821358203888,-0.05287987490495046
2024-11-28 16:15:45.296000+00:00,0.19030712793270746,0.05695140361785889,-0.25183149178822833,-0.2323961208264033,-0.03435505926609039,-0.05187704165776571
2024-12-01 16:25:27.539000+00:00,-0.20104612782597542,-0.4084753394126892,-0.08521905541419983,-0.05372237414121628,0.17773576825857162,0.1700105220079422
2024-12-01 16:25:39.254000+00:00,-0.07510948926210403,-0.33525732159614563,-0.11892344802618027,-0.08277130872011185,0.1464594304561615,0.13294798135757446
2024-12-03 16:15:33.114000+00:00,-0.36664628982543945,-0.5409836173057556,-0.0438942089676857,-0.00756429648026824,0.21765850484371185,0.21348313987255096
2024-12-03 16:15:47.669000+00:00,-0.25518948584795,-0.4623454064130783,-0.07087086886167526,-0.038041407940909266,0.1786716803908348,0.174758180975914
2024-12-06 16:25:27.871000+00:00,-0.1716726121182243,-0.30946942830147844,-0.04782312087869892,-0.02671258756890893,0.12262694413463275,0.11959008872509003
2024-12-06 16:25:39.539000+00:00,-0.07418577326461673,-0.19371233379933983,-0.04978757683420554,-0.036286733113229275,0.07511116378009319,0.07264356315135956
2024-12-08 16:15:33.609000+00:00,-0.1532447854988277,-0.23376662528607994,-0.022106684336904436,-0.00790406484156847,0.09968817792832851,0.10055455565452576
2024-12-08 16:15:48.168000+00:00,-0.15234691568184644,-0.33777791261672974,-0.08365579694509506,-0.050039028748869896,0.15019597858190536,0.13765988871455193
2024-12-11 16:25:28.538000+00:00,-0.15234691568184644,-0.33777791261672974,-0.08365579694509506,-0.050039028748869896,0.15019597858190536,0.13765988871455193
2024-12-11 16:25:40.168000+00:00,-0.0028431250248104334,-0.21174004673957825,-0.1248258501291275,-0.08832487463951111,0.11155307292938232,0.08346457034349442
2024-12-13 16:15:33.709000+00:00,-0.3430006802082062,-0.5243185758590698,-0.04013689607381821,-0.0018348623998463154,0.2043512612581253,0.20537428557872772
2024-12-13 16:15:48.262000+00:00,-0.2240300439298153,-0.44941583275794983,-0.06733641773462296,-0.02819015854038298,0.16967502981424332,0.16784193366765976
2024-12-16 16:25:28.739000+00:00,0.14469743023316065,0.031001687049865723,-0.19494770467281342,-0.17954993760213256,0.05773758888244629,0.04522795478502909
2024-12-18 16:15:31.187000+00:00,0.1524374708533287,0.0461943248907725,-0.19455165788531303,-0.18140501637632647,0.05936282376448313,0.046466827392578125
2024-12-18 16:15:45.726000+00:00,0.17212123175462088,0.07101353009541829,-0.20429103448987007,-0.18247865373268723,0.06059074401855469,0.04589464763800303
2024-12-21 16:25:27.637000+00:00,0.09498666226863861,-0.005386253197987874,-0.12923600152134895,-0.10218192373091976,0.10163037727276485,0.08132906009753545
2024-12-21 16:25:39.321000+00:00,0.4033209631840388,0.3773050804932912,-0.1961289793252945,-0.18580793465177217,0.01785743236541748,-0.014777615666389465
2024-12-23 16:15:33.907000+00:00,0.3114919265111287,0.31587860981623334,-0.16888089229663214,-0.1694384819517533,0.03421381115913391,0.006615062554677327
